13:27:يىڭى يىل:21:212:قالتىس:1:74078
23292:512:ا دەپ:30:573:ئاسان:3:62552,85792,100132
23292:512:ا دەپ:32:142:ئەرزان:2:66474,87099
23292:512:ا دەپ:33:142:ئىلغار:1:44078
23294:39:خېلى با:30:573:ئاسان:1:100273
23317:20:ئەجەپ تەس:17:413:چىرايلىق:2:53192,53202
23334:1:پۇل بۇلا:12:717:ھەقىقى:1:68566
23366:5:خاتا گەپ:23:545:ئېسىل:1:79512
23392:34:كاپالەتلىك قىلىش:6:304:بىخەتەر:9:1375,15272,18965,28365,36760,51040,69856,70371,92468
23392:34:كاپالەتلىك قىلىش:12:717:ھەقىقى:1:51005
23392:34:كاپالەتلىك قىلىش:16:268:ساغلام:1:7881
23396:4:جى دىگەن:6:304:بىخەتەر:1:56379
23448:267:چ چ:2:73:مۇنەۋۋەر:1:27956
23448:267:چ چ:3:907:گۈزەل:2:57366,83776
23448:267:چ چ:10:150:ئاكتىپ:1:71309
23448:267:چ چ:11:497:داڭلىق:1:52680
23448:267:چ چ:12:717:ھەقىقى:2:27108,99323
23448:267:چ چ:15:67:بەخىتلىك:1:78954
23448:267:چ چ:17:413:چىرايلىق:1:77006
23448:267:چ چ:18:164:خوشال:1:46617
23448:267:چ چ:25:75:خوشاللىق:1:46617
23448:267:چ چ:29:28:كۆڭۈلدىكىدەك:1:64017
23448:267:چ چ:32:142:ئەرزان:1:57366
23450:29:چاتاق يوق:32:142:ئەرزان:1:85248
23468:39:تالاش تارتىش:2:73:مۇنەۋۋەر:1:17516
23483:4:ساختا مەھسۇلات:12:717:ھەقىقى:1:111192
23483:4:ساختا مەھسۇلات:14:276:مۇكەممەل:1:74838
23500:6:گەپ قىلىشمۇ:17:413:چىرايلىق:1:91012
23500:6:گەپ قىلىشمۇ:30:573:ئاسان:1:91012
23524:2:ئۆيگە كىلىپ:17:413:چىرايلىق:1:104004
23562:19:ئەڭ تىز:16:268:ساغلام:1:59373
23562:19:ئەڭ تىز:30:573:ئاسان:1:94687
23562:19:ئەڭ تىز:32:142:ئەرزان:1:108
23562:19:ئەڭ تىز:33:142:ئىلغار:1:50240
23576:17:ياشتىن ئاشقان:17:413:چىرايلىق:2:109802,109804
23588:14:ئاممىۋى سورۇن:6:304:بىخەتەر:1:7172
23597:3:كۆپ جاپا:30:573:ئاسان:1:84107
23613:15:چوڭ بولغاندا:11:497:داڭلىق:1:59006
23613:15:چوڭ بولغاندا:12:717:ھەقىقى:1:28240
23659:18:خېلى بوپ:14:276:مۇكەممەل:1:104038
23681:2:ھەقىقىي ئەھۋالنى:12:717:ھەقىقى:2:710,103629
23745:26:خەۋەر يوق:1:100:پىشقان:1:97470
23779:4:ئەخلاققا يات:27:73:سادىق:1:103527
23780:6:يات بولغان:32:142:ئەرزان:1:55406
23798:15:كىچىك بالىنىڭ:16:268:ساغلام:1:80632
23840:4:زاكاس قىلغان:32:142:ئەرزان:1:72562
23956:2:بەكلا ئەرزان:32:142:ئەرزان:2:61897,61899
23957:11:ئەرزان باھادا:32:142:ئەرزان:11:34854,65146,65465,76340,83630,85254,85257,97914,103411,104211,107692
23967:959:م ن:1:100:پىشقان:1:33776
23967:959:م ن:2:73:مۇنەۋۋەر:1:13439
23967:959:م ن:3:907:گۈزەل:15:44069,44202,46339,47120,47569,48006,50874,50888,50914,59540,62269,65560,72698,91169,94499
23967:959:م ن:4:7:ئىتىپاقلىق:1:95796
23967:959:م ن:6:304:بىخەتەر:1:70725
23967:959:م ن:11:497:داڭلىق:3:38162,42708,97515
23967:959:م ن:12:717:ھەقىقى:6:56661,61310,61311,68124,89709,94936
23967:959:م ن:14:276:مۇكەممەل:3:18175,20404,28431
23967:959:م ن:16:268:ساغلام:1:82528
23967:959:م ن:17:413:چىرايلىق:7:33640,50014,56244,75199,103233,105336,105337
23967:959:م ن:20:142:راھەت:2:54268,77306
23967:959:م ن:21:212:قالتىس:1:110145
23967:959:م ن:23:545:ئېسىل:8:45640,50888,62611,62681,62690,66646,71032,83307
23967:959:م ن:27:73:سادىق:1:69306
23967:959:م ن:29:28:كۆڭۈلدىكىدەك:1:9590
23967:959:م ن:30:573:ئاسان:5:61389,71817,77271,80351,110706
23967:959:م ن:32:142:ئەرزان:2:52176,109009
23967:959:م ن:33:142:ئىلغار:4:42178,59292,88787,111557
23967:959:م ن:37:108:يېشىل:1:97536
23969:1:ياۋاشلىق بىل:10:150:ئاكتىپ:1:28055
23986:8:يېڭى ناۋا:17:413:چىرايلىق:1:89940
23988:3:ناھايىتى ئېسىل:23:545:ئېسىل:3:74228,109073,109079
24025:1:دىن ئالاتتىم:32:142:ئەرزان:1:73561
24082:8:دىن كەتمەي:3:907:گۈزەل:3:50874,50888,50914
24082:8:دىن كەتمەي:23:545:ئېسىل:1:50888
24127:13:ئۇچىغا چىققان:14:276:مۇكەممەل:1:91374
24127:13:ئۇچىغا چىققان:18:164:خوشال:1:54832
24136:1:بويىدا ئولتۇرۇپ:3:907:گۈزەل:1:43008
24140:3:خۇش قىلىپ:23:545:ئېسىل:1:79010
24241:13:ھۆكۈم سۈرگەن:12:717:ھەقىقى:1:12832
24241:13:ھۆكۈم سۈرگەن:24:526:كۈچلۈك:1:10880
24241:13:ھۆكۈم سۈرگەن:30:573:ئاسان:1:12832
24263:7:تېخىمۇ ئېنىق:3:907:گۈزەل:1:88260
24272:23:مۇھىم بولغان:3:907:گۈزەل:1:84320
24272:23:مۇھىم بولغان:6:304:بىخەتەر:1:59893
24272:23:مۇھىم بولغان:23:545:ئېسىل:1:84320
24284:5:ئېغىرلىشىپ كەتتى:16:268:ساغلام:1:46913
24287:25:دىن نۇرغۇن:3:907:گۈزەل:1:5321
24287:25:دىن نۇرغۇن:24:526:كۈچلۈك:1:63860
24298:27:پايدىسى بار:14:276:مۇكەممەل:1:86330
24298:27:پايدىسى بار:33:142:ئىلغار:1:69359
24438:13:قارار قىلدىم:6:304:بىخەتەر:1:19864
24439:52:ئەڭ زور:3:907:گۈزەل:1:55121
24439:52:ئەڭ زور:5:26:ياخشى كۆرۈش:1:37757
24439:52:ئەڭ زور:11:497:داڭلىق:1:47284
24439:52:ئەڭ زور:16:268:ساغلام:2:95344,101288
24439:52:ئەڭ زور:18:164:خوشال:1:61622
24439:52:ئەڭ زور:24:526:كۈچلۈك:1:3968
24439:52:ئەڭ زور:25:75:خوشاللىق:1:61622
24439:52:ئەڭ زور:33:142:ئىلغار:1:46794
24439:52:ئەڭ زور:37:108:يېشىل:1:30209
24460:7:سايغا دېگەن:33:142:ئىلغار:4:75427,75440,75444,75652
24469:3:بەك يۇقۇرى:10:150:ئاكتىپ:1:34031
24484:7:تولىمۇ تەس:30:573:ئاسان:1:10511
24504:2:خاتا قىلدى:3:907:گۈزەل:1:80515
24527:3:مەيدانغا ئېلىپ:3:907:گۈزەل:1:8507
24541:4:ھالەتكە كەپ:20:142:راھەت:4:80677,80679,80681,84007
24577:4:دوست تۇتۇش:14:276:مۇكەممەل:1:89434
24577:4:دوست تۇتۇش:30:573:ئاسان:1:107203
24606:9:تەسىر كۆرسىتىشى:10:150:ئاكتىپ:1:32209
24633:7:ھەۋەس قىلىش:16:268:ساغلام:1:15931
24647:15:دەم دىگەن:30:573:ئاسان:1:98600
24659:8:ئەمەلگە ئېشىشى:12:717:ھەقىقى:1:74905
24659:8:ئەمەلگە ئېشىشى:24:526:كۈچلۈك:1:5937
24659:8:ئەمەلگە ئېشىشى:33:142:ئىلغار:1:4719
24717:9:ۋاقتى ئۆتكەن:11:497:داڭلىق:1:42287
24717:9:ۋاقتى ئۆتكەن:21:212:قالتىس:1:42287
24769:1:ئادەم داۋالايدىغان:11:497:داڭلىق:1:15752
24817:4:جەڭ قىلدى:30:573:ئاسان:1:92102
24961:33:قوبۇل قىلىدۇ:3:907:گۈزەل:1:93071
24961:33:قوبۇل قىلىدۇ:30:573:ئاسان:1:82753
25000:12:سەل ئاز:30:573:ئاسان:1:54562
25047:16:پۇل خەجلەپ:17:413:چىرايلىق:1:110282
25079:4:ياش ئىكەن:12:717:ھەقىقى:1:14053
25122:7:پۇل تىپىش:12:717:ھەقىقى:2:81125,96229
25124:4:گەپ قىلماڭلا:18:164:خوشال:1:54193
25126:20:پىكىر قىلىش:3:907:گۈزەل:4:99454,101744,109483,111042
25126:20:پىكىر قىلىش:6:304:بىخەتەر:1:7346
25165:5:راست بولغان:12:717:ھەقىقى:1:73766
25166:2:ھەقىقەتەن ئاز:20:142:راھەت:1:70708
25177:41:مۇھىم رول:11:497:داڭلىق:1:11511
25177:41:مۇھىم رول:21:212:قالتىس:1:52371
25177:41:مۇھىم رول:24:526:كۈچلۈك:3:25585,28861,29967
25178:30:رول ئوينايدۇ:16:268:ساغلام:1:7023
25178:30:رول ئوينايدۇ:21:212:قالتىس:2:52371,52373
25178:30:رول ئوينايدۇ:24:526:كۈچلۈك:1:6660
25276:10:ئاق يول:30:573:ئاسان:2:76352,76378
25277:8:يول بولسۇن:30:573:ئاسان:2:76352,76378
25286:3:ئويلىمىغان ئىشلار:30:573:ئاسان:1:95991
25322:1:تەس بولغۇدەك:30:573:ئاسان:1:37885
25326:2:يېشىل چىراق:37:108:يېشىل:2:58909,107757
25423:5:كۆڭۈل بۆلۈشكە:6:304:بىخەتەر:1:99965
25423:5:كۆڭۈل بۆلۈشكە:11:497:داڭلىق:1:36695
25472:1:جىق ئادەمنىڭ:17:413:چىرايلىق:1:99665
25477:39:غا كەلسە:11:497:داڭلىق:1:5246
25477:39:غا كەلسە:20:142:راھەت:1:58024
25477:39:غا كەلسە:30:573:ئاسان:2:26005,102656
25496:1:جوڭگونىڭ داڭلىق:11:497:داڭلىق:1:83960
25520:16:خىزمەت قىلغان:12:717:ھەقىقى:1:74980
25520:16:خىزمەت قىلغان:31:29:ئۇلۇغۋار:1:74980
25558:10:يىل ساقلاپ:24:526:كۈچلۈك:1:19958
25579:10:خاتا بوپ:11:497:داڭلىق:1:98965
25582:2:ساختىلىق بار:12:717:ھەقىقى:1:64940
25603:9:سەت بولدى:18:164:خوشال:2:61038,61040
25603:9:سەت بولدى:25:75:خوشاللىق:2:61038,61040
25619:7:ساپ قويدۇ:23:545:ئېسىل:1:76133
25643:36:ساپ ئۇيغۇر:11:497:داڭلىق:1:72676
25643:36:ساپ ئۇيغۇر:12:717:ھەقىقى:1:39850
25643:36:ساپ ئۇيغۇر:23:545:ئېسىل:1:58316
25644:1:ماركا ئەمەس:30:573:ئاسان:1:108437
25644:1:ماركا ئەمەس:32:142:ئەرزان:1:108437
25692:3:چوڭ نەتىجە:30:573:ئاسان:1:23613
25740:35:تەس ئەمەس:12:717:ھەقىقى:1:44190
25740:35:تەس ئەمەس:16:268:ساغلام:1:15438
25740:35:تەس ئەمەس:26:37:مۇقۇم:1:84509
25766:7:ھەل قىلالماي:3:907:گۈزەل:1:71580
25766:7:ھەل قىلالماي:10:150:ئاكتىپ:1:71580
25771:32:چىڭ تۇتۇپ:3:907:گۈزەل:1:64473
25771:32:چىڭ تۇتۇپ:6:304:بىخەتەر:1:65915
25771:32:چىڭ تۇتۇپ:12:717:ھەقىقى:1:76065
25771:32:چىڭ تۇتۇپ:14:276:مۇكەممەل:1:62913
25771:32:چىڭ تۇتۇپ:17:413:چىرايلىق:1:103877
25771:32:چىڭ تۇتۇپ:23:545:ئېسىل:2:75785,103877
25784:203:غا بېرىپ:3:907:گۈزەل:2:45641,55077
25784:203:غا بېرىپ:10:150:ئاكتىپ:1:79469
25784:203:غا بېرىپ:11:497:داڭلىق:1:102418
25784:203:غا بېرىپ:20:142:راھەت:1:27459
25784:203:غا بېرىپ:21:212:قالتىس:1:109724
25784:203:غا بېرىپ:23:545:ئېسىل:4:64878,71602,90413,90423
25784:203:غا بېرىپ:24:526:كۈچلۈك:1:79469
25784:203:غا بېرىپ:30:573:ئاسان:1:98495
25784:203:غا بېرىپ:32:142:ئەرزان:4:61897,61899,85254,85257
25848:17:تەسىر كۆرسىتىش:10:150:ئاكتىپ:3:32209,50448,106766
25901:7:كۈچلۈكلەر ئاجىزلارنى:24:526:كۈچلۈك:7:37116,54543,58597,58606,59522,63463,105112
25905:11:كەمتەر بول:12:717:ھەقىقى:2:35944,55591
25905:11:كەمتەر بول:14:276:مۇكەممەل:1:90005
25937:11:ئەرز قىلىپ:17:413:چىرايلىق:1:74902
25976:3:توپ ساراڭلار:24:526:كۈچلۈك:1:105102
26024:18:پۈتكۈل دۇنيا:6:304:بىخەتەر:1:66871
26024:18:پۈتكۈل دۇنيا:12:717:ھەقىقى:1:91047
26024:18:پۈتكۈل دۇنيا:16:268:ساغلام:1:107951
26024:18:پۈتكۈل دۇنيا:23:545:ئېسىل:1:55423
26035:28:ناھايىتى چوڭ:11:497:داڭلىق:1:92965
26035:28:ناھايىتى چوڭ:24:526:كۈچلۈك:1:10780
26035:28:ناھايىتى چوڭ:30:573:ئاسان:1:44547
26039:56:ئاساس قىلغان:2:73:مۇنەۋۋەر:1:107801
26039:56:ئاساس قىلغان:3:907:گۈزەل:1:46339
26039:56:ئاساس قىلغان:11:497:داڭلىق:2:58857,95460
26039:56:ئاساس قىلغان:24:526:كۈچلۈك:1:107803
26050:6:غەلبە قىلىپ:24:526:كۈچلۈك:1:55140
26094:42:زور دەرىجىدە:24:526:كۈچلۈك:1:3968
26094:42:زور دەرىجىدە:32:142:ئەرزان:1:87665
26094:42:زور دەرىجىدە:33:142:ئىلغار:2:4719,90158
26099:7:پۇل چىقىرىپ:12:717:ھەقىقى:1:99424
26119:10:يۇقىرى ئېنىقلىقتىكى:11:497:داڭلىق:1:105191
26133:4:ساغلام بولغان:16:268:ساغلام:4:792,107951,109683,109699
26140:7:ھەي ھەي:17:413:چىرايلىق:1:82503
26140:7:ھەي ھەي:23:545:ئېسىل:1:64878
26160:6:سۇ قويۇپ:30:573:ئاسان:1:105428
26184:3:ھەقىقى مەنىدىكى:12:717:ھەقىقى:3:37748,67599,95662
26226:2:تەرەققىياتىغا ماس:6:304:بىخەتەر:1:89843
26251:11:گىرىپتار بولۇپ:30:573:ئاسان:1:40896
26276:1:ئىشقا چۈشكەندە:21:212:قالتىس:1:84244
26328:1:توپنى جىق:30:573:ئاسان:1:109183
26382:1:چاتاق چىققۇدەك:30:573:ئاسان:1:57957
26413:12:يولى بار:27:73:سادىق:1:60985
26413:12:يولى بار:30:573:ئاسان:1:60985
26481:2:قىز بولۇپ:17:413:چىرايلىق:1:958
26528:6:ھەددىدىن ئېشىپ:22:68:ئىناق:1:66409
26557:22:ياردەم قىلىدىغان:24:526:كۈچلۈك:1:99330
26623:3:ساغلام ئەمەس:16:268:ساغلام:3:4988,24623,85265
26624:26:ئەڭ ئېغىر:11:497:داڭلىق:1:35515
26624:26:ئەڭ ئېغىر:23:545:ئېسىل:1:101296
26624:26:ئەڭ ئېغىر:27:73:سادىق:1:49202
26631:55:دىن چوڭ:11:497:داڭلىق:2:11515,41570
26631:55:دىن چوڭ:14:276:مۇكەممەل:1:91617
26631:55:دىن چوڭ:23:545:ئېسىل:1:41570
26631:55:دىن چوڭ:30:573:ئاسان:1:44547
26634:9:چوڭ تەسىر:3:907:گۈزەل:2:19588,106914
26682:2:بەكمۇ ئەپسۇسلاندىم:17:413:چىرايلىق:1:56244
26714:1:باھاسىنى قىممەت:32:142:ئەرزان:1:76904
26783:36:يەر تەۋرەپ:30:573:ئاسان:1:49364
26808:4:ياشقا چوڭ:5:26:ياخشى كۆرۈش:1:103525
26808:4:ياشقا چوڭ:27:73:سادىق:1:103525
26831:2:يىگىت دېگەن:23:545:ئېسىل:1:95869
26832:19:نامى بار:11:497:داڭلىق:1:46481
26832:19:نامى بار:23:545:ئېسىل:1:16241
26859:1:تەدبىر قوللىنىشى:24:526:كۈچلۈك:1:82929
26977:6:ئادەم بولمايدۇ:12:717:ھەقىقى:1:12974
26983:19:بازارغا سالغان:12:717:ھەقىقى:1:42129
26983:19:بازارغا سالغان:14:276:مۇكەممەل:1:46591
27077:2:خوتۇن دىگەن:6:304:بىخەتەر:1:53853
27114:10:ئادەم ئۆلتۈرۈش:27:73:سادىق:1:5148
27121:38:ۋاي ۋاي:12:717:ھەقىقى:1:50242
27135:2:ئادەم ئۆلۈش:6:304:بىخەتەر:1:106957
27157:5:گۇناھلىرىمىزنى مەغپىرەت:11:497:داڭلىق:1:50252
27158:14:مەغپىرەت قىلغىن:14:276:مۇكەممەل:1:83954
27282:3:تالانت بار:10:150:ئاكتىپ:1:25103
27343:11:ئىش قىلماق:30:573:ئاسان:3:58935,63820,75432
27418:1:ئەرزان سىتىپ:32:142:ئەرزان:1:85257
27433:1:ھەقىقىي ئادەمنىڭ:12:717:ھەقىقى:1:43759
27438:5:سەل كىچىك:37:108:يېشىل:1:56853
27471:16:مەيدانغا كەلدى:2:73:مۇنەۋۋەر:1:5160
27471:16:مەيدانغا كەلدى:24:526:كۈچلۈك:1:5160
27471:16:مەيدانغا كەلدى:30:573:ئاسان:1:18160
27497:86:ئېلان قىلىش:24:526:كۈچلۈك:1:56827
27497:86:ئېلان قىلىش:29:28:كۆڭۈلدىكىدەك:1:109302
27497:86:ئېلان قىلىش:33:142:ئىلغار:1:73979
27554:17:گەپ بولسا:16:268:ساغلام:1:77651
27554:17:گەپ بولسا:24:526:كۈچلۈك:1:91205
27554:17:گەپ بولسا:33:142:ئىلغار:1:100582
27652:17:سېرىق رەڭ:1:100:پىشقان:1:25302
27706:42:ئۇزۇن يىل:1:100:پىشقان:1:75185
27706:42:ئۇزۇن يىل:11:497:داڭلىق:2:108186,108187
27706:42:ئۇزۇن يىل:16:268:ساغلام:1:58124
27706:42:ئۇزۇن يىل:17:413:چىرايلىق:1:28727
27706:42:ئۇزۇن يىل:22:68:ئىناق:1:4096
27706:42:ئۇزۇن يىل:33:142:ئىلغار:1:109542
27708:7:بىرلەشمە لوڭقىسى:24:526:كۈچلۈك:1:73744
27710:5:جەننەت بولغاي:11:497:داڭلىق:1:48530
27731:1:تۆمۈر تاۋاققا:17:413:چىرايلىق:1:92057
27764:2:سەرىپ قىلىش:12:717:ھەقىقى:1:49892
27831:2:گەپ سېتىپ:16:268:ساغلام:1:40529
27831:2:گەپ سېتىپ:24:526:كۈچلۈك:1:77718
27918:5:نازارەت قىلىشى:6:304:بىخەتەر:1:96994
27943:3:ئامان ئىسەن:16:268:ساغلام:1:34330
28005:6:ئەپۇ سورايمەن:12:717:ھەقىقى:1:44870
28005:6:ئەپۇ سورايمەن:18:164:خوشال:1:52456
28005:6:ئەپۇ سورايمەن:25:75:خوشاللىق:1:52456
28053:2:نۇرغۇن ئەرەپ:24:526:كۈچلۈك:2:59375,59381
28062:37:گەپ بوپ:17:413:چىرايلىق:1:94807
28062:37:گەپ بوپ:30:573:ئاسان:1:84816
28092:3:كۆكرەك كېرىپ:12:717:ھەقىقى:1:68493
28092:3:كۆكرەك كېرىپ:24:526:كۈچلۈك:1:58611
28175:3:گۆر ئازابى:12:717:ھەقىقى:1:39361
28188:18:مۇمكىن دەپ:6:304:بىخەتەر:2:99592,99594
28188:18:مۇمكىن دەپ:30:573:ئاسان:1:49484
28217:1:سۇ سىپىپ:17:413:چىرايلىق:1:76665
28250:2:چاتاقتەك قىلىدۇ:10:150:ئاكتىپ:2:106180,106181
28313:14:ئەڭ يامان:6:304:بىخەتەر:1:88985
28313:14:ئەڭ يامان:21:212:قالتىس:1:83231
28313:14:ئەڭ يامان:24:526:كۈچلۈك:1:88985
28391:7:سەل قىممەت:30:573:ئاسان:1:108437
28391:7:سەل قىممەت:32:142:ئەرزان:1:108437
28425:52:قا ئوخشاش:6:304:بىخەتەر:1:21925
28425:52:قا ئوخشاش:10:150:ئاكتىپ:1:5131
28425:52:قا ئوخشاش:12:717:ھەقىقى:2:74133,74135
28425:52:قا ئوخشاش:14:276:مۇكەممەل:1:98611
28425:52:قا ئوخشاش:17:413:چىرايلىق:2:41840,76936
28425:52:قا ئوخشاش:18:164:خوشال:1:102714
28425:52:قا ئوخشاش:21:212:قالتىس:1:41840
28425:52:قا ئوخشاش:25:75:خوشاللىق:1:102714
28435:5:سەمىرىپ كەتتى:30:573:ئاسان:1:71030
28471:1:ياشقا باقمايدۇ:3:907:گۈزەل:1:60804
28513:53:زىيان تار:23:545:ئېسىل:1:66724
28513:53:زىيان تار:27:73:سادىق:1:21121
28563:12:ئادەم دېگەن:11:497:داڭلىق:1:50252
28626:6:بوزەك قىلغان:23:545:ئېسىل:1:87110
28641:6:كۈچ چىقارغان:2:73:مۇنەۋۋەر:1:27956
28657:35:پەيدا بولۇپ:17:413:چىرايلىق:1:94230
28657:35:پەيدا بولۇپ:23:545:ئېسىل:1:91729
28674:37:ئالەمدىن ئۆتتى:11:497:داڭلىق:1:43834
28674:37:ئالەمدىن ئۆتتى:30:573:ئاسان:1:104488
28687:7:بىۋاستە تەسىر:20:142:راھەت:1:95963
28689:1:يەرلىك سىياسەتلەر:12:717:ھەقىقى:1:86716
28745:3:تالان تاراج:6:304:بىخەتەر:1:10627
28748:1:پاسسىپ تەسىر:10:150:ئاكتىپ:1:92917
28749:6:تەسىر ئېلىپ:11:497:داڭلىق:1:21670
28749:6:تەسىر ئېلىپ:33:142:ئىلغار:1:47411
28755:6:جاۋاپ بېرىپتۇ:11:497:داڭلىق:1:52680
28794:2:ھاسىل قىلماق:11:497:داڭلىق:1:8223
28794:2:ھاسىل قىلماق:12:717:ھەقىقى:1:8139
28795:11:مۈمكىن ئەمەس:12:717:ھەقىقى:1:64525
28795:11:مۈمكىن ئەمەس:24:526:كۈچلۈك:1:12033
28834:2:ئايال يوق:14:276:مۇكەممەل:1:42800
28838:1:نۇرغۇنلىغان داڭلىق:11:497:داڭلىق:1:82742
28873:6:گىپى يوق:6:304:بىخەتەر:1:91439
28892:2:ھەقىقىي ۋەكىللىك:12:717:ھەقىقى:2:88125,88126
28892:2:ھەقىقىي ۋەكىللىك:37:108:يېشىل:1:88126
28951:2:بازار تاپىدۇ:32:142:ئەرزان:1:108438
28974:1:ھالەتكە ئەكىلىشنى:6:304:بىخەتەر:1:41588
28999:5:بېشىدىن ئۆتكەن:12:717:ھەقىقى:1:73766
28999:5:بېشىدىن ئۆتكەن:30:573:ئاسان:1:70400
29015:9:نادىر ئەسەر:12:717:ھەقىقى:2:92652,103504
29015:9:نادىر ئەسەر:33:142:ئىلغار:1:9208
29057:2:باشقىسى يالغان:12:717:ھەقىقى:1:81361
29124:189:دىن كۆپ:3:907:گۈزەل:2:54983,72372
29124:189:دىن كۆپ:11:497:داڭلىق:1:7165
29124:189:دىن كۆپ:12:717:ھەقىقى:2:10715,67755
29124:189:دىن كۆپ:21:212:قالتىس:2:48610,110134
29124:189:دىن كۆپ:30:573:ئاسان:2:64661,75673
29124:189:دىن كۆپ:32:142:ئەرزان:1:69790
29124:189:دىن كۆپ:33:142:ئىلغار:2:26624,102832
